ID,Tweet,Sentiment
1.05439356324772E+018,"Happy Monday, everyone! Our deadline for the Songwriting Competition is THIS FRIDAY, so make sure to send us your d… https://t.co/pLax0GJcFX",1
1.05437204103663E+018,"From @FrontRowSoccer: Finishing in fine fashion: @HofstraWSOC triumph, clinch @CAASports 3rd seed -… https://t.co/B8zABeIbFt",0
1.05436336914528E+018,//t.co/xggHCNrV…,0
1.05433953212298E+018,"57. #Hofstra leads, 1-0. #RoarWithPride http…",1
1.05433359566448E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,1
1.05424621863157E+018," GAME TIME! #Hofstra hosts Charleston NOW! #RoarWithPride

🎥 (Pride Productions Video/Audio) - https://t.co/BuR7YH2T…",-1
1.05418191229254E+018," Awesome week for #Hofstra in @CAASports play. @HofstraWSOC, @HofstraMSOC, @HofstraFH1 and @HofstraVB combined for a 5-1…",1
1.05415595482726E+018," #Hofstra wins the second set over James Madison, 25-22. Laura Masciullo leads the Pride with nine kills. #RoarWithPride…",0
1.05415592155381E+018," #Hofstra wins the third set over James Madison, 28-26, and leads the match two sets to one. Laura Masciullo continues to…",1
1.05413889705002E+018,"From @FrontRowSoccer: Finishing in fine fashion: @HofstraWSOC triumph, clinch @CAASports 3rd seed -… https://t.co/U2mTkrwNj8",0
1.05413084964873E+018," Awesome week for #Hofstra in @CAASports play. @HofstraWSOC, @HofstraMSOC, @HofstraFH1 and @HofstraVB combined for a 5-1…",1
1.05412777920425E+018,"Awesome week for #Hofstra in @CAASports play. @HofstraWSOC, @HofstraMSOC, @HofstraFH1 and @HofstraVB combined for a… https://t.co/b6H0PgYHMt",1
1.05411647696427E+018,//t.co/XrG3Q1TR90,0
1.05411559612267E+018,#Hofstra WINS! Pride picks up a 1-0 win over Charleston. Sabrina Bryan's first half goal stands up. #RoarWithPride h…,1
1.0541138572188E+018,"//t.co/u00bSgVqrz

#RoarWithPride https://t.c…",0
1.05411333949069E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,0
1.05410878187188E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,0
1.05410625449315E+018,WSOC: #Hofstra Wraps Up Regular Season With Win Over Charleston #RoarWithPride https://t.co/XrG3Q1TR90,0
1.05410446159188E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,0
1.05410221135199E+018,"//t.co/u00bSgVqrz

#RoarWithPride https://t.c…",0
1.05410212901784E+018,"VB: #Hofstra Makes Statement In @CAASports With Win Over James Madison - https://t.co/u00bSgVqrz

#RoarWithPride https://t.co/Y5Uku4zko3",0
1.05410196989009E+018,#Hofstra WINS! Pride picks up a 1-0 win over Charleston. Sabrina Bryan's first half goal stands up. #RoarWithPride h…,1
1.0540948004489E+018," #Hofstra wins the second set over James Madison, 25-22. Laura Masciullo leads the Pride with nine kills. #RoarWithPride…",1
1.05409452250496E+018,02 to play to give the Pride a 1-0 lead over James Madison. #RoarWithPride,0
1.05409108913571E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,1
1.05408669946941E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,1
1.05408606899846E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,1
1.05408598051958E+018,#Hofstra WINS! Pride picks up a 1-0 win over Charleston. Sabrina Bryan's first half goal stands up. #RoarWithPride h…,1
1.05408585613337E+018,#Hofstra WINS! Pride picks up a 1-0 win over Charleston. Sabrina Bryan's first half goal stands up. #RoarWithPride h…,1
1.05408579592825E+018,WSOC: #Hofstra WINS! Pride picks up a 1-0 win over Charleston. Sabrina Bryan's first half goal stands up.… https://t.co/QmHPLLqsoD,1
1.05408545686077E+018,#HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with 12 blocks…,1
1.05408540965787E+018,VB: #HOFSTRA WINS! Pride makes a STATEMENT in @CAASports with a four-set win over James Madison. Doris Bogoje with… https://t.co/e4Aw8iqxvi,1
1.05407913531899E+018," #Hofstra wins the third set over James Madison, 28-26, and leads the match two sets to one. Laura Masciullo continues to…",1
1.05407901440139E+018," #Hofstra wins the third set over James Madison, 28-26, and leads the match two sets to one. Laura Masciullo continues to…",1
1.05407885302542E+018,"VB: #Hofstra wins the third set over James Madison, 28-26, and leads the match two sets to one. Laura Masciullo con… https://t.co/v6Y6kkPqHZ",1
1.0540788343525E+018," #Hofstra still leads Charleston 1-0, midway through the second half. #RoarWithPride",0
1.0540787879593E+018,"WSOC: #Hofstra still leads Charleston 1-0, midway through the second half. #RoarWithPride",0
1.05407844905116E+018,//t.co/Kviwl4LmS3,0
1.05407112046548E+018,At @HofstraU for final @CAASports regular season home game. Charleston at @HofstraWSOC #Hofstra #RoarWithPride https://t.co/uBDBQXybvf,0
1.05407110115904E+018,"57. #Hofstra leads, 1-0. #RoarWithPride http…",0
1.05406978440344E+018," #Hofstra wins the second set over James Madison, 25-22. Laura Masciullo leads the Pride with nine kills. #RoarWithPride…",1
1.05406962482681E+018,"VB: #Hofstra wins the second set over James Madison, 25-22. Laura Masciullo leads the Pride with nine kills.… https://t.co/iUgxUPtRut",1
1.05406961889199E+018,//t.co/Kviwl4LmS3,0
1.05406944111649E+018,//t.co/Kviwl4LmS3,0
1.05406937984182E+018,WSOC: Halftime at #Hofstra Soccer Stadium. #RoarWithPride https://t.co/Kviwl4LmS3,0
1.05406253862162E+018," #Hofstra drops the first set to James Madison, 25-20. Laura Masciullo with five kills for the Pride. #RoarWithPride http…",0
1.05406239260121E+018,"VB: #Hofstra drops the first set to James Madison, 25-20. Laura Masciullo with five kills for the Pride.… https://t.co/LvH37sij74",0
1.05406076765645E+018,"57. #Hofstra leads, 1-0. #RoarWithPride http…",0
1.05406007420378E+018,"57. #Hofstra leads, 1-0. #RoarWithPride http…",0
1.05405880741478E+018,"WSOC: Sabrina Bryan with her ninth goal of the season from Jenn Buoncore at 2:57. #Hofstra leads, 1-0.… https://t.co/d6wKZgB4Q3",0
1.05405762376561E+018,WSOC: Today's live video stream between #Hofstra and Charleston will not have an audio component due to technical i… https://t.co/xcFs1DaVko,0
1.05405546384991E+018,"WSOC: GAME TIME! #Hofstra and Charleston starts NOW! #RoarWithPride

🎥 (Pride Productions Video/Audio) -… https://t.co/1I7l6FYkVE",1
1.05405546277199E+018,"WSOC: GAME TIME! #Hofstra hosts Charleston NOW! #RoarWithPride

🎥 (Pride Productions Video/Audio) -… https://t.co/3TdwDWzyRu",1
1.05405498103092E+018," HOFSTRA UNIVERSITY, Hempstead, New York - Class of 1974 - Pinback Button #HOFSTRA #Classof1974 #Vintage #Buttons #Shopping…",-1
1.05405481675698E+018," #Hofstra hosts Charleston at 1 p.m. in the regular season finale. #RoarWithPride

🎥 (Pride Productions Video/Audio)…",0
1.05405471270892E+018,"VB: #Hofstra vs. James Madison NOW!

📹 Pride Productions Video: https://t.co/ShlEaolL1b

📈 Live Statistics:… https://t.co/CgO8K1ed9T",0
1.05405471114005E+018,"VB: #Hofstra vs. James Madison NOW!

📹 Pride Productions Video: https://t.co/Mvqok6sbLf

📈 Live Statistics:… https://t.co/PJWx5xfBLs",0
1.05404011196744E+018,"WSOC: #Hofstra hosts Charleston at 1 p.m. in the regular season finale. #RoarWithPride

🎥 (Pride Productions Video/… https://t.co/iUyK0ZEdv1",0
1.05403986000297E+018,"WSOC: #Hofstra hosts Charleston at 1 p.m. in the regular season finale. #RoarWithPride

🎥 (Pride Productions Video/… https://t.co/cqBmBZgpdE",0
1.05402750055114E+018,"VB: #Hofstra vs. James Madison at 1 p.m. 

📹 Pride Productions Video: https://t.co/ShlEaolL1b

📈 Live Statistics:… https://t.co/ZvrV4lAywT",0
1.05402741891737E+018,"VB: #Hofstra vs. James Madison at 1 p.m. 

📹 Pride Productions Video: https://t.co/Mvqok6aATH

📈 Live Statistics:… https://t.co/5DItbm2ypo",0
1.05402426566893E+018," Wat @primephonic belooft kan ons #theater niet bieden, maar minimaal twee keer per jaar wel een #klassieke #muziek voo…",1
1.05401567701361E+018,//t.co/LR7DziVZWu,-1
1.05399686759026E+018,//t.co/JZhmQQLr87,-1
1.0539417531271E+018,//t.co/LR7DziVZWu,-1
1.05393766118501E+018,//t.co/JZhmQQLr87,-1
1.05393548724377E+018,//t.co/LR7DziVZWu,-1
1.0539275416675E+018," Dierenbeul HAROLD HOFSTRA (ChristenUnie, gedeputeerde Flevoland) verantwoordelijk voor aanstaande massamoord (1000+) op…",1
1.05392742978019E+018,"DIERENBEUL HAROLD ⬆️ HOFSTRA 

#Oostvaardersplassen #Flevoland  #Lelystad #OVP #HaroldHofstra #Hofstra #SBB  #PvdD… https://t.co/rrmgcfBSp9",-1
1.05392642199385E+018," DIERENBEUL HAROLD ⬆️ HOFSTRA!   

#oostvaardersplassen #Lelystad #ovp #HaroldHofstra #Hofstra #edelherten 
#ovp #sbb #p…",1
1.05392548432359E+018,"DIERENBEUL HAROLD ⬆️ HOFSTRA!   

#oostvaardersplassen #Lelystad #ovp #HaroldHofstra #Hofstra #edelherten 
#ovp… https://t.co/8b8YL0Wl9w",-1
1.05391981519324E+018,"Wat @primephonic belooft kan ons #theater niet bieden, maar minimaal twee keer per jaar wel een #klassieke #muziek… https://t.co/hdLKpQi35D",-1
1.05388107649233E+018,"HOFSTRA UNIVERSITY, Hempstead, New York - Class of 1974 - Pinback Button #HOFSTRA #Classof1974 #Vintage #Buttons… https://t.co/DOTtXwW0Vr",-1
1.05385267694822E+018,//t.co/za4Jdv73HM,-1
1.05383946916038E+018,//t.co/SKqTMS8JpG,-1
1.0538392755638E+018,MGOLF: Aronson Ties For Fifth At Lehigh Invitational #Hofstra #RoarWithPride https://t.co/SKqTMS8JpG,-1
1.05383362012793E+018,//t.co/irOEEpR6s1,-1
1.05382939125021E+018,MSOC: #Hofstra Rallies For 2-1 Win At Elon #RoarWithPride https://t.co/irOEEpR6s1,0
1.05382196921551E+018,The return of Justin Wright-Foreman gives Hofstra the chance to again finish near the top of the CAA. The 6’1 guard is…,0
1.05381747226724E+018,//t.co/za4Jdv73HM,-1
1.05381741659631E+018,"MSOC: #HOFSTRA WINS! Pride rallies past Elon, 2-1. #RoarWithPride https://t.co/za4Jdv73HM",0
1.05381266838406E+018,//t.co/LR7DziVZWu,-1
1.05381259356175E+018,"MSOC: Luke Brown puts #Hofstra up, 2-1, with 12:37 to play. #RoarWithPride https://t.co/LR7DziVZWu",0
1.05380874608068E+018,#Hofstra scores on an own goal to tie the game at 1. #RoarWithPride,-1
1.05380869814397E+018,MSOC: #Hofstra scores on an own goal to tie the game at 1. #RoarWithPride,-1
1.05380432151358E+018,Elon takes a 1-0 lead on a penalty kick in 48th minute. #Hofstra #RoarWithPride,0
1.05380428040948E+018,MSOC: Elon takes a 1-0 lead on a penalty kick in 48th minute. #Hofstra #RoarWithPride,0
1.05379970391622E+018,//t.co/009TZHjYtA,-1
1.05379961589881E+018,//t.co/009TZHjYtA,-1
1.05379958564951E+018,MSOC: #Hofstra and Elon are scoreless at the half. #RoarWithPride https://t.co/009TZHjYtA,-1
1.05379305911947E+018,No score between #Hofstra and Elon with 20 minutes left in first half. #RoarWithPride,0
1.05379302012084E+018,MSOC: No score between #Hofstra and Elon with 20 minutes left in first half. #RoarWithPride,0
1.05378316827944E+018,"MSOC: Game Time! #Hofstra at Elon starts NOW. #RoarWithPride

🎥 (Pride Productions Video) - https://t.co/OKy81oZbzj",0
1.05378291665907E+018,"MSOC: Game Time! #Hofstra at Elon starts NOW. #RoarWithPride 

🎥 (Pride Productions Video) -… https://t.co/bqOnIW9uEu",0
1.05376832131167E+018,"MSOC: #Hofstra at Elon at 7 p.m. in a @CAASports contest. #RoarWithPride 

🎥 (Pride Productions Video) -… https://t.co/E85O4Kun1d",0
1.0537678175799E+018,"MSOC: #Hofstra at Elon at 7 p.m. in a @CAASports game. #RoarWithPride 

🎥 (Pride Productions Video) -… https://t.co/ECCfFY7yaV",0
1.05375957933775E+018,//t.co/JZhmQQLr87,-1
1.05374379159584E+018,The return of Justin Wright-Foreman gives Hofstra the chance to again finish near the top of the CAA. The 6’1 guard is…,0
