ID,Tweet,Sentiment
1.05344902249984E+018,Another life goal achieved! Met the incredible @kdlang newly inducted to Alberta Order of Excellence #ableg #pride ,0
1.05344870636256E+018,"Calling all #dnd, #ttrpg and fun nerdy people! We are gearing up for #NerdsGiving2018 Nov 1st-15th to support #LGBTQ youth",1
1.05344863442615E+018,"The world may want to change you, but no one can erase who you are. This #NationalComingOutDay, we celebrate the #LGBTQ community",1
1.0534485954149E+018,"Go purple TODAY with @JanelParrish + @GLAAD to stand with #LGBTQ youth. 

#ChooseKindness #SpiritDay",1
1.0534484818122E+018,"Today is #SpiritDay
This is my reason for celebrating. THIS is the reason I fight! 
Please DONATE: ",-1
1.05344840415043E+018,10/26/18. My drag alter ego Diamond Daggerz gets her own video. Get ready #hiphop #dragqueen #queer #lgbtq,0
1.05344836454367E+018,"So I’m out to dinner with my friend Dave from @OXYMORRONS , we ask for the check, are told the people at the table next to",0
1.05344831425391E+018,#Bisexual #BiVisibility #bi #LGBT #lgbtq #bipride #bisexualcolors #Bisexualgirls #beingbikicksAss #loveislove ,1
1.05344822531794E+018,Proud to announce that my legislative record on #LGBTQ equality issues has earned a 100 percent score from Human Rights Campaign,0
1.053448126454E+018,#transgender #LGBTQ #trans #TransRightsAreHumanRights #acceptance,0
1.05344767981937E+018, Recovery is not linear Remember that we're here to support you 24/7 at 866.488.7386 or text/chat at,1
1.05344742703286E+018,THANK YOU! So proud of the #LGBTQ community’s support for @agounardes and our momentum to flip the #NYS Senate!,1
1.05344737626912E+018,#America #Democrats #Liberals #Millennials #LGBTQ #resist #BlueWave2018 #BlueTsunami2018 #votegopout #VoteBlue2018,0
1.05344737295981E+018,"So I’m out to dinner with my friend Dave from @OXYMORRONS , we ask for the check, are told the people at the table next to",0
1.05344722219137E+018,Family Research Council chair asks for prayers for Republicans to legalize abuse of #LGBTQ children,-1
1.05344717455665E+018,Born Succubus Series' Buy the first four books together now!  Book five is coming out in early November!  Catch up and,0
1.0534469767491E+018,caicos_thepotcakedog  is a very attentive driving - only in America #potcake #lovearescue #paws #ourboy,0
1.0534469746855E+018,Well everyone... the closet could only hold me for so long #LGBTQ #ProudToBeMe ,1
1.05344694478431E+018,Family Research Council chair asks for prayers for Republicans to legalize abuse of #LGBTQ children,-1
1.05344670169082E+018,"Why Are Haters Always Reporting Hot, Beautiful Pics on Instagram?   #Instagram #Facebook are #homophobic",-1
1.05344666417281E+018,"#Homophobie ""Ça nous concerne parce que ça définit la société dans laquelle on choisit de vivre, ce que l'on est ",0
1.05344647284964E+018,"Calling all BEARS (and cubs)! #BEAR Pride Star of David Jewish + Israel Pin for Lapels, Shirts, Backpacks, Hats",0
1.05344644965921E+018,"""Once I began passing more as a cisgender male, a person whose gender identity aligns with the gender assigned at birth",-1
